1630991121.407,29.0
1630996646.017,6.0,5.0
1630996646.111,11.0,11.0
1630996646.119,36.0,20.0
1630996646.271,32.0,5.0
1630996646.345,3.0,52.0
1630996646.636,23.0,30.0
1630996646.935,46.0,30.0
1630996647.078,23.0,12.0
1630996647.127,28.0,0.0
1630996647.229,8.0,5.0
1630996647.496,18.0,46.0
1630996647.762,17.0,37.0
1630996648.025,22.0,8.0
1630996648.238,48.0,45.0
1630996648.512,30.0,18.0
1630996648.725,17.0,36.0
1630996648.922,31.0,40.0
1630996649.204,7.0,11.0
1630996649.38,22.0,44.0
1630996649.585,17.0,23.0
1630996649.651,35.0,12.0
1630996649.917,21.0,18.0
1630996649.983,41.0,17.0
1630996650.163,38.0,42.0
1630996650.2,25.0,29.0
1630996650.339,14.0,52.0
1630996650.499,2.0,30.0
1630996650.675,30.0,51.0
1630996650.864,31.0,43.0
1630996651.155,17.0,46.0
1630996651.364,10.0,27.0
1630996651.564,39.0,35.0
1630996651.671,45.0,48.0
1630996651.913,35.0,49.0
1630996652.06,29.0,54.0
1630996652.142,48.0,2.0
1630996652.224,9.0,26.0
1630996652.408,12.0,31.0
1630996652.498,32.0,15.0
1630996652.662,12.0,17.0
1630996652.83,47.0,45.0
1630996653.039,44.0,53.0
1630996653.207,0.0,19.0
1630996653.277,11.0,38.0
1630996653.309,40.0,47.0
1630996653.461,19.0,18.0
1630996653.69,36.0,24.0
1630996653.862,11.0,13.0
1630996653.903,3.0,13.0
1630996654.1,12.0,26.0
1630996654.28,35.0,29.0
1630996654.288,44.0,4.0
1630996654.469,21.0,11.0
1630996654.751,12.0,11.0
1630996654.858,31.0,29.0
1630996654.915,5.0,33.0
1630996655.087,11.0,52.0
1630996655.091,28.0,8.0
1630996655.337,49.0,23.0
1630996655.456,18.0,9.0
1630996655.481,18.0,16.0
1630996655.497,44.0,35.0
1630996655.694,27.0,3.0
1630996655.747,3.0,13.0
1630996655.886,35.0,34.0
1630996656.055,48.0,58.0
1630996656.276,36.0,48.0
1630996656.48,15.0,57.0
1630996656.64,2.0,21.0
1630996656.702,8.0,41.0
1630996656.829,22.0,40.0
1630996656.837,40.0,43.0
1630996656.984,19.0,9.0
1630996657.279,4.0,42.0
1630996657.308,24.0,18.0
1630996657.357,10.0,49.0
1630996657.365,25.0,23.0
1630996657.554,41.0,10.0
1630996657.771,1.0,3.0
1630996657.783,20.0,58.0
1630996657.914,41.0,3.0
1630996658.144,23.0,23.0
1630996658.185,28.0,13.0
1630996658.377,36.0,48.0
1630996658.537,14.0,40.0
1630996658.791,43.0,35.0
1630996658.865,47.0,26.0
1630996658.996,5.0,35.0
1630996659.23,1.0,57.0
1630996659.324,20.0,48.0
1630996659.365,9.0,46.0
1630996659.574,7.0,44.0
1630996659.791,3.0,13.0
1630996659.819,42.0,8.0
1630996659.991,31.0,45.0
1630996660.168,7.0,28.0
1630996660.356,11.0,19.0
1630996660.417,14.0,9.0
1630996660.7,8.0,56.0
1630996660.926,45.0,57.0
1630996661.081,44.0,43.0
1630996661.344,20.0,43.0
1630996661.393,13.0,21.0
1630996661.606,23.0,21.0
1630996661.843,5.0,33.0
1630996661.905,21.0,11.0
1630996662.183,38.0,43.0
1630996662.409,0.0,46.0
1630996662.679,42.0,58.0
1630996662.712,25.0,52.0
1630996662.929,10.0,29.0
1630996663.126,36.0,26.0
1630996663.171,48.0,32.0
1630996663.183,30.0,51.0
1630996663.392,9.0,40.0
1630996663.625,15.0,1.0
1630996663.634,29.0,22.0
1630996663.793,37.0,45.0
1630996663.814,40.0,31.0
1630996663.916,16.0,55.0
1630996664.076,8.0,39.0
1630996664.326,30.0,55.0
1630996664.412,10.0,19.0
1630996664.711,28.0,5.0
1630996664.949,47.0,58.0
1630996665.125,47.0,57.0
1630996665.371,45.0,5.0
1630996665.543,12.0,56.0
1630996665.752,34.0,6.0
1630996666.018,26.0,7.0
1630996666.227,29.0,7.0
1630996666.456,6.0,0.0
1630996666.686,49.0,56.0
1630996666.796,18.0,26.0
1630996666.854,44.0,52.0
1630996667.022,38.0,3.0
1630996667.034,8.0,12.0
1630996667.136,15.0,25.0
1630996667.329,17.0,54.0
1630996667.62,0.0,1.0
1630996667.653,20.0,13.0
1630996667.8,44.0,42.0
1630996667.825,13.0,30.0
1630996667.964,20.0,22.0
1630996668.087,28.0,0.0
1630996668.116,4.0,57.0
1630996668.124,41.0,54.0
1630996668.382,36.0,7.0
1630996668.669,25.0,59.0
1630996668.952,0.0,58.0
1630996668.992,3.0,16.0
1630996669.046,21.0,40.0
1630996669.308,20.0,43.0
1630996669.435,20.0,38.0
1630996669.443,48.0,49.0
1630996669.472,37.0,50.0
1630996669.709,40.0,7.0
1630996669.758,43.0,50.0
1630996669.906,12.0,21.0
1630996670.004,21.0,47.0
1630996670.197,21.0,57.0
1630996670.262,16.0,36.0
1630996670.356,4.0,15.0
1630996670.422,30.0,48.0
1630996670.619,43.0,47.0
1630996670.897,47.0,29.0
1630996671.156,3.0,16.0
1630996671.278,33.0,28.0
1630996671.323,40.0,28.0
1630996671.619,22.0,47.0
1630996671.647,18.0,22.0
1630996671.881,15.0,59.0
1630996671.954,35.0,55.0
1630996672.057,34.0,28.0
1630996672.102,9.0,58.0
1630996672.331,27.0,10.0
1630996672.34,44.0,59.0
1630996672.352,32.0,56.0
1630996672.622,29.0,50.0
1630996672.663,1.0,15.0
1630996672.876,38.0,20.0
1630996672.999,11.0,3.0
1630996673.015,2.0,35.0
1630996673.065,7.0,59.0
1630996673.352,38.0,57.0
1630996673.45,13.0,30.0
1630996673.581,10.0,54.0
1630996673.81,23.0,36.0
1630996674.028,13.0,29.0
1630996674.097,6.0,25.0
1630996674.355,45.0,40.0
1630996674.413,37.0,41.0
1630996674.589,8.0,53.0
1630996674.609,5.0,56.0
1630996674.683,11.0,6.0
1630996674.839,41.0,39.0
1630996674.937,7.0,37.0
1630996675.17,27.0,54.0
1630996675.269,28.0,51.0
1630996675.408,13.0,42.0
1630996675.678,45.0,33.0
1630996675.76,27.0,43.0
1630996675.896,0.0,37.0
1630996675.937,0.0,39.0
1630996676.236,34.0,35.0
1630996676.379,44.0,43.0
1630996676.666,8.0,25.0
1630996676.866,13.0,16.0
1630996677.075,23.0,44.0
1630996677.133,7.0,1.0
1630996677.424,28.0,10.0
1630996677.518,12.0,20.0
1630996677.752,48.0,26.0
1630996677.923,43.0,30.0
1630996678.178,6.0,50.0
1630996678.194,44.0,7.0
1630996678.387,1.0,17.0
1630996678.55,49.0,6.0
1630996678.632,2.0,51.0
1630996678.899,31.0,56.0
1630996679.026,17.0,48.0
1630996679.206,12.0,41.0
1630996679.21,3.0,5.0
1630996679.341,20.0,5.0
1630996679.599,32.0,59.0
1630996679.69,11.0,48.0
1630996679.747,12.0,31.0
1630996679.783,4.0,28.0
1630996679.878,30.0,30.0
1630996680.054,8.0,53.0
1630996680.332,37.0,43.0
1630996680.451,24.0,13.0
1630996680.664,29.0,51.0
1630996680.914,18.0,56.0
1630996680.967,6.0,13.0
1630996680.988,34.0,4.0
1630996681.242,24.0,51.0
1630996681.349,34.0,20.0
1630996681.521,8.0,11.0
1630996681.57,35.0,15.0
1630996681.59,48.0,42.0
1630996681.853,35.0,6.0
1630996682.012,24.0,52.0
1630996682.278,8.0,38.0
1630996682.524,43.0,26.0
1630996682.692,28.0,58.0
1630996682.778,44.0,49.0
1630996682.946,45.0,40.0
1630996683.106,44.0,19.0
1630996683.217,1.0,45.0
1630996683.295,39.0,41.0
1630996683.299,8.0,55.0
1630996683.307,49.0,7.0
1630996683.311,30.0,5.0
1630996683.422,22.0,5.0
1630996683.479,40.0,53.0
1630996683.561,38.0,0.0
1630996683.729,16.0,15.0
1630996684.008,47.0,37.0
1630996684.073,3.0,48.0
1630996684.089,10.0,43.0
1630996684.278,1.0,12.0
1630996684.331,19.0,56.0
1630996684.466,38.0,55.0
1630996684.622,26.0,9.0
1630996684.876,14.0,1.0
1630996685.171,34.0,49.0
1630996685.466,27.0,7.0
1630996685.507,29.0,23.0
1630996685.577,25.0,9.0
1630996685.79,6.0,19.0
1630996685.806,30.0,27.0
1630996685.962,22.0,59.0
1630996686.22,14.0,9.0
1630996686.322,15.0,10.0
1630996686.326,46.0,23.0
1630996686.351,2.0,46.0
1630996686.404,8.0,52.0
1630996686.547,7.0,27.0
1630996686.605,23.0,45.0
1630996686.711,28.0,50.0
1630996686.769,20.0,49.0
1630996686.912,14.0,47.0
1630996686.965,46.0,42.0
1630996687.113,32.0,42.0
1630996687.33,25.0,44.0
1630996687.375,24.0,50.0
1630996687.395,35.0,36.0
1630996687.662,25.0,52.0
1630996687.924,45.0,41.0
1630996688.158,40.0,18.0
1630996688.321,35.0,27.0
1630996688.338,20.0,26.0
1630996688.375,20.0,49.0
1630996688.522,27.0,44.0
1630996688.571,11.0,4.0
1630996688.641,36.0,58.0
1630996688.707,21.0,13.0
1630996688.834,18.0,21.0
1630996689.063,49.0,51.0
1630996689.293,26.0,47.0
1630996689.518,12.0,54.0
1630996689.677,3.0,43.0
1630996689.833,42.0,53.0
1630996690.075,41.0,18.0
1630996690.083,43.0,49.0
1630996690.235,15.0,48.0
1630996690.341,0.0,47.0
1630996690.571,20.0,28.0
1630996690.841,31.0,27.0
1630996691.013,33.0,56.0
1630996691.156,38.0,15.0
1630996691.427,32.0,28.0
1630996691.497,33.0,57.0
1630996691.664,15.0,30.0
1630996691.845,38.0,58.0
1630996691.906,24.0,50.0
1630996691.959,14.0,48.0
1630996692.197,23.0,2.0
1630996692.353,9.0,15.0
1630996692.554,40.0,38.0
1630996692.824,29.0,7.0
1630996692.992,28.0,34.0
1630996693.049,36.0,13.0
1630996693.254,30.0,19.0
1630996693.315,37.0,56.0
1630996693.43,37.0,59.0
1630996693.5,16.0,17.0
1630996693.656,43.0,59.0
1630996693.68,23.0,50.0
1630996693.824,10.0,35.0
1630996694.123,46.0,44.0
1630996694.135,48.0,24.0
1630996694.43,14.0,40.0
1630996694.627,6.0,14.0
1630996694.684,40.0,15.0
1630996694.799,44.0,48.0
1630996694.868,36.0,16.0
1630996695.147,19.0,7.0
1630996695.274,37.0,50.0
1630996695.303,23.0,27.0
1630996695.376,44.0,34.0
1630996695.401,0.0,25.0
1630996695.7,41.0,47.0
1630996695.708,6.0,38.0
1630996695.913,42.0,36.0
1630996696.159,47.0,3.0
1630996696.356,20.0,41.0
1630996696.384,44.0,3.0
1630996696.634,17.0,59.0
1630996696.647,38.0,22.0
1630996696.724,39.0,56.0
1630996696.732,41.0,23.0
1630996696.999,40.0,6.0
1630996697.257,6.0,50.0
1630996697.318,10.0,10.0
1630996697.581,1.0,30.0
1630996697.867,39.0,23.0
1630996698.166,2.0,12.0
1630996698.179,4.0,41.0
1630996698.429,26.0,54.0
1630996698.506,30.0,22.0
1630996698.695,21.0,29.0
1630996698.797,31.0,5.0
1630996698.994,5.0,25.0
1630996699.121,40.0,38.0
1630996699.252,5.0,35.0
1630996699.358,29.0,5.0
1630996699.609,41.0,3.0
1630996699.649,42.0,47.0
1630996699.818,46.0,43.0
1630996699.961,37.0,5.0
1630996700.141,7.0,15.0
1630996700.362,34.0,49.0
1630996700.452,0.0,1.0
1630996700.612,25.0,59.0
1630996700.772,35.0,26.0
1630996701.047,1.0,32.0
1630996701.223,44.0,24.0
1630996701.28,5.0,20.0
1630996701.481,0.0,8.0
1630996701.6,21.0,49.0
1630996701.763,46.0,32.0
1630996702.042,25.0,57.0
1630996702.329,46.0,59.0
1630996702.349,33.0,40.0
1630996702.444,0.0,25.0
1630996702.554,33.0,12.0
1630996702.792,7.0,39.0
1630996702.857,41.0,23.0
1630996703.156,36.0,48.0
1630996703.251,20.0,3.0
1630996703.394,9.0,5.0
1630996703.509,16.0,24.0
1630996703.529,5.0,37.0
1630996703.771,39.0,27.0
1630996704.033,31.0,12.0
1630996704.283,15.0,39.0
1630996704.406,37.0,21.0
1630996704.697,43.0,56.0
1630996704.742,24.0,30.0
1630996704.918,1.0,53.0
1630996705.09,49.0,36.0
1630996705.377,4.0,22.0
1630996705.573,27.0,23.0
1630996705.77,8.0,18.0
1630996705.787,36.0,31.0
1630996705.93,11.0,56.0
1630996706.082,42.0,2.0
1630996706.299,31.0,49.0
1630996706.393,6.0,33.0
1630996706.438,3.0,56.0
1630996706.737,30.0,4.0
1630996707.007,18.0,20.0
1630996707.302,30.0,19.0
1630996707.446,23.0,39.0
1630996707.54,46.0,24.0
1630996707.724,45.0,43.0
1630996707.991,28.0,4.0
1630996708.159,9.0,30.0
1630996708.204,4.0,15.0
1630996708.302,29.0,42.0
1630996708.417,44.0,19.0
1630996708.503,2.0,36.0
1630996708.671,21.0,47.0
1630996708.732,16.0,15.0
1630996708.851,14.0,14.0
1630996708.945,2.0,27.0
1630996709.216,14.0,8.0
1630996709.433,12.0,54.0
1630996709.58,19.0,11.0
1630996709.662,16.0,11.0
1630996709.74,45.0,6.0
1630996709.888,34.0,54.0
1630996709.965,10.0,3.0
1630996710.055,20.0,26.0
1630996710.203,3.0,42.0
1630996710.416,39.0,29.0
1630996710.687,12.0,15.0
1630996710.904,4.0,34.0
1630996711.17,19.0,41.0
1630996711.227,29.0,26.0
1630996711.518,0.0,37.0
1630996711.592,41.0,55.0
1630996711.858,48.0,9.0
1630996712.125,36.0,25.0
1630996712.133,10.0,14.0
1630996712.42,39.0,48.0
1630996712.452,34.0,41.0
1630996712.546,26.0,34.0
1630996712.739,14.0,39.0
1630996712.997,1.0,35.0
1630996713.288,5.0,46.0
1630996713.477,11.0,1.0
1630996713.489,45.0,46.0
1630996713.727,25.0,56.0
1630996714.017,24.0,46.0
1630996714.193,29.0,11.0
1630996714.288,19.0,7.0
1630996714.32,31.0,44.0
1630996714.329,40.0,52.0
1630996714.603,6.0,19.0
1630996714.873,36.0,23.0
1630996715.05,12.0,58.0
1630996715.062,33.0,5.0
1630996715.082,14.0,33.0
1630996715.091,16.0,8.0
1630996715.156,31.0,36.0
1630996715.328,9.0,48.0
1630996715.603,29.0,40.0
1630996715.701,32.0,50.0
1630996715.755,49.0,54.0
1630996715.857,23.0,25.0
1630996715.996,36.0,7.0
1630996716.156,19.0,37.0
1630996716.414,37.0,11.0
1630996716.549,29.0,2.0
1630996716.586,33.0,35.0
1630996716.848,44.0,52.0
1630996717.041,44.0,56.0
1630996717.229,42.0,39.0
1630996717.299,12.0,48.0
1630996717.364,37.0,10.0
1630996717.512,8.0,9.0
1630996717.573,12.0,56.0
1630996717.782,49.0,24.0
1630996717.942,44.0,39.0
1630996718.143,5.0,21.0
1630996718.18,42.0,12.0
1630996718.229,14.0,2.0
1630996718.52,6.0,49.0
1630996718.63,36.0,53.0
1630996718.733,15.0,53.0
1630996718.798,1.0,22.0
1630996718.987,7.0,0.0
1630996718.991,18.0,50.0
1630996718.999,47.0,45.0
1630996719.147,16.0,28.0
1630996719.265,29.0,29.0
1630996719.286,29.0,16.0
1630996719.306,49.0,4.0
1630996719.458,11.0,14.0
1630996719.499,17.0,43.0
1630996719.695,6.0,40.0
1630996719.769,24.0,5.0
1630996719.954,46.0,54.0
1630996719.962,18.0,14.0
1630996720.146,44.0,23.0
1630996720.228,5.0,18.0
1630996720.269,48.0,8.0
1630996720.306,15.0,37.0
1630996720.544,19.0,32.0
1630996720.671,43.0,0.0
1630996720.965,7.0,41.0
1630996721.261,17.0,1.0
1630996721.445,38.0,6.0
1630996721.695,17.0,51.0
1630996721.978,43.0,54.0
1630996721.982,5.0,44.0
1630996722.088,46.0,34.0
1630996722.117,22.0,38.0
1630996722.24,27.0,57.0
1630996722.313,26.0,48.0
1630996722.42,2.0,6.0
1630996722.469,3.0,22.0
1630996722.617,16.0,18.0
1630996722.858,24.0,2.0
1630996722.895,44.0,12.0
1630996723.141,23.0,11.0
1630996723.428,9.0,34.0
1630996723.723,39.0,4.0
1630996723.936,43.0,31.0
1630996724.227,43.0,12.0
1630996724.407,38.0,55.0
1630996724.686,23.0,12.0
1630996724.755,43.0,23.0
1630996725.009,33.0,32.0
1630996725.124,45.0,14.0
1630996725.423,27.0,35.0
1630996725.505,40.0,23.0
1630996725.62,41.0,52.0
1630996725.845,9.0,30.0
1630996725.988,18.0,28.0
1630996726.013,20.0,39.0
1630996726.119,41.0,1.0
1630996726.16,30.0,57.0
1630996726.255,34.0,51.0
1630996726.415,0.0,49.0
1630996726.447,3.0,34.0
1630996726.476,25.0,16.0
1630996726.537,2.0,39.0
1630996726.701,25.0,50.0
1630996726.816,17.0,48.0
1630996726.959,25.0,25.0
1630996727.03,32.0,12.0
1630996727.185,11.0,52.0
1630996727.471,35.0,31.0
1630996727.5,33.0,33.0
1630996727.75,43.0,31.0
1630996727.815,13.0,29.0
1630996727.938,5.0,48.0
1630996728.168,3.0,36.0
1630996728.27,20.0,0.0
1630996728.557,43.0,11.0
1630996728.795,35.0,31.0
1630996728.803,36.0,53.0
1630996728.889,17.0,44.0
1630996729.09,34.0,56.0
1630996729.167,17.0,40.0
1630996729.27,20.0,30.0
1630996729.344,16.0,38.0
1630996729.565,38.0,22.0
1630996729.811,18.0,34.0
1630996729.864,4.0,13.0
1630996730.114,47.0,49.0
1630996730.331,17.0,11.0
1630996730.557,11.0,41.0
1630996730.63,32.0,23.0
1630996730.831,36.0,2.0
1630996731.011,33.0,37.0
1630996731.04,17.0,22.0
1630996731.142,10.0,59.0
1630996731.384,9.0,20.0
1630996731.54,8.0,11.0
1630996731.716,27.0,13.0
1630996731.761,36.0,57.0
1630996731.966,47.0,40.0
1630996732.125,10.0,51.0
1630996732.191,30.0,21.0
1630996732.273,38.0,3.0
1630996732.31,41.0,10.0
1630996732.375,34.0,24.0
1630996732.646,1.0,22.0
1630996732.736,42.0,8.0
1630996732.9,21.0,56.0
1630996732.978,33.0,15.0
1630996733.088,43.0,6.0
1630996733.371,45.0,0.0
1630996733.637,8.0,51.0
1630996733.908,45.0,28.0
1630996733.936,7.0,4.0
1630996734.232,27.0,59.0
1630996734.391,11.0,48.0
1630996734.58,9.0,29.0
1630996734.653,47.0,11.0
1630996734.813,27.0,44.0
1630996734.821,37.0,53.0
1630996735.026,17.0,13.0
1630996735.317,24.0,9.0
1630996735.588,45.0,57.0
1630996735.772,41.0,24.0
1630996735.874,23.0,33.0
1630996736.038,0.0,39.0
1630996736.165,43.0,19.0
1630996736.202,30.0,59.0
1630996736.21,33.0,58.0
1630996736.329,8.0,55.0
1630996736.628,38.0,22.0
1630996736.882,42.0,29.0
1630996737.116,39.0,26.0
1630996737.189,38.0,19.0
1630996737.308,5.0,23.0
1630996737.48,21.0,15.0
1630996737.73,12.0,34.0
1630996737.812,40.0,16.0
1630996737.894,48.0,34.0
1630996737.935,5.0,25.0
1630996738.193,27.0,6.0
1630996738.267,5.0,34.0
1630996738.546,18.0,54.0
1630996738.574,42.0,27.0
1630996738.824,4.0,50.0
1630996739.012,26.0,6.0
1630996739.25,26.0,46.0
1630996739.262,25.0,53.0
1630996739.529,35.0,52.0
1630996739.742,18.0,17.0
1630996739.828,16.0,19.0
1630996739.93,38.0,16.0
1630996740.196,20.0,58.0
1630996740.368,28.0,17.0
1630996740.663,2.0,10.0
1630996740.717,14.0,42.0
1630996740.995,47.0,45.0
1630996741.122,11.0,44.0
1630996741.376,15.0,44.0
1630996741.475,17.0,34.0
1630996741.724,7.0,29.0
1630996741.852,16.0,16.0
1630996742.065,42.0,21.0
1630996742.249,32.0,52.0
1630996742.254,1.0,7.0
1630996742.31,6.0,26.0
1630996742.552,42.0,57.0
1630996742.564,12.0,17.0
1630996742.757,0.0,36.0
1630996742.798,41.0,22.0
1630996742.929,39.0,41.0
1630996743.076,38.0,58.0
1630996743.339,14.0,22.0
1630996743.384,44.0,53.0
1630996743.663,17.0,23.0
1630996743.769,16.0,18.0
1630996743.777,47.0,0.0
1630996743.835,26.0,34.0
1630996744.035,40.0,8.0
1630996744.207,13.0,40.0
1630996744.433,46.0,43.0
1630996744.519,39.0,51.0
1630996744.691,3.0,38.0
1630996744.801,17.0,29.0
1630996745.031,11.0,12.0
1630996745.244,38.0,12.0
1630996745.449,17.0,42.0
1630996745.563,40.0,8.0
1630996745.571,24.0,13.0
1630996745.744,46.0,25.0
1630996745.764,4.0,13.0
1630996745.928,7.0,57.0
1630996746.19,12.0,5.0
1630996746.256,32.0,36.0
1630996746.44,20.0,47.0
1630996746.629,23.0,56.0
1630996746.657,0.0,28.0
1630996746.735,16.0,11.0
1630996746.788,5.0,24.0
1630996747.075,19.0,10.0
1630996747.206,44.0,29.0
1630996747.309,41.0,53.0
1630996747.518,4.0,21.0
1630996747.743,40.0,35.0
1630996747.878,27.0,51.0
1630996747.894,26.0,49.0
1630996748.169,17.0,32.0
1630996748.378,23.0,54.0
1630996748.399,34.0,33.0
1630996748.452,27.0,32.0
1630996748.558,23.0,50.0
1630996748.714,13.0,53.0
1630996748.886,43.0,21.0
1630996748.964,16.0,22.0
1630996748.98,19.0,38.0
1630996749.054,24.0,11.0
1630996749.111,35.0,25.0
1630996749.148,49.0,27.0
1630996749.246,36.0,3.0
1630996749.255,3.0,55.0
1630996749.533,30.0,21.0
1630996749.607,42.0,23.0
1630996749.672,41.0,4.0
1630996749.742,17.0,44.0
1630996749.914,34.0,52.0
1630996750.168,27.0,7.0
1630996750.316,9.0,6.0
1630996750.32,5.0,22.0
1630996750.529,36.0,45.0
1630996750.693,49.0,23.0
1630996750.852,32.0,11.0
1630996750.893,40.0,26.0
1630996750.951,47.0,59.0
1630996751.225,48.0,29.0
1630996751.303,40.0,19.0
1630996751.41,33.0,24.0
1630996751.467,43.0,44.0
1630996751.758,19.0,48.0
1630996751.774,29.0,24.0
1630996751.786,44.0,21.0
1630996751.84,29.0,30.0
1630996752.119,40.0,32.0
1630996752.147,27.0,25.0
1630996752.442,36.0,0.0
1630996752.692,33.0,52.0
1630996752.844,10.0,52.0
1630996753.077,29.0,14.0
1630996753.094,31.0,22.0
1630996753.102,41.0,2.0
1630996753.257,23.0,42.0
1630996753.43,6.0,46.0
1630996753.438,2.0,17.0
1630996753.507,30.0,55.0
1630996753.626,19.0,2.0
1630996753.659,35.0,53.0
1630996753.876,14.0,45.0
1630996753.888,22.0,16.0
1630996754.064,32.0,31.0
1630996754.167,6.0,34.0
1630996754.359,25.0,8.0
1630996754.466,1.0,3.0
1630996754.527,3.0,28.0
1630996754.536,9.0,57.0
1630996754.765,24.0,15.0
1630996754.851,42.0,36.0
1630996755.052,9.0,40.0
1630996755.138,23.0,45.0
1630996755.24,46.0,39.0
1630996755.318,14.0,32.0
1630996755.593,37.0,53.0
1630996755.88,23.0,21.0
1630996755.924,45.0,30.0
1630996756.146,43.0,17.0
1630996756.26,26.0,50.0
1630996756.342,28.0,47.0
1630996756.588,0.0,56.0
1630996756.703,38.0,6.0
1630996756.801,16.0,22.0
1630996756.817,35.0,41.0
1630996756.99,45.0,22.0
1630996757.121,11.0,0.0
1630996757.362,43.0,36.0
1630996757.657,29.0,53.0
1630996757.854,3.0,18.0
1630996757.911,19.0,27.0
1630996758.059,2.0,36.0
1630996758.251,33.0,42.0
1630996758.276,23.0,44.0
1630996758.399,1.0,38.0
1630996758.661,37.0,12.0
1630996758.763,17.0,53.0
1630996758.833,16.0,19.0
1630996759.099,25.0,43.0
1630996759.128,13.0,46.0
1630996759.153,5.0,54.0
1630996759.366,45.0,45.0
1630996759.489,46.0,46.0
1630996759.747,2.0,1.0
1630996759.952,48.0,6.0
1630996760.14,15.0,30.0
1630996760.193,45.0,27.0
1630996760.283,19.0,52.0
1630996760.406,26.0,44.0
1630996760.595,28.0,29.0
1630996760.89,12.0,46.0
1630996761.058,31.0,35.0
1630996761.086,30.0,1.0
1630996761.279,15.0,55.0
1630996761.529,7.0,31.0
1630996761.824,22.0,48.0
1630996762.066,29.0,5.0
1630996762.226,5.0,51.0
1630996762.451,19.0,40.0
1630996762.52,44.0,52.0
1630996762.697,3.0,23.0
1630996762.983,6.0,55.0
1630996763.221,11.0,29.0
1630996763.426,12.0,10.0
1630996763.479,35.0,52.0
1630996763.516,22.0,37.0
1630996763.524,44.0,24.0
1630996763.68,13.0,58.0
1630996763.692,23.0,3.0
1630996763.95,45.0,27.0
1630996764.172,23.0,23.0
1630996764.327,45.0,56.0
1630996764.606,7.0,2.0
1630996764.889,9.0,51.0
1630996765.175,42.0,10.0
1630996765.413,5.0,39.0
1630996765.7,0.0,42.0
1630996765.831,29.0,34.0
1630996765.884,35.0,13.0
1630996765.913,16.0,7.0
1630996766.089,13.0,28.0
1630996766.335,26.0,39.0
1630996766.494,26.0,21.0
1630996766.626,12.0,32.0
1630996766.67,14.0,27.0
1630996766.695,14.0,24.0
1630996766.892,19.0,36.0
1630996767.125,39.0,13.0
1630996767.158,41.0,24.0
1630996767.449,25.0,30.0
1630996767.473,48.0,45.0
1630996767.486,17.0,39.0
1630996767.674,15.0,55.0
1630996767.801,12.0,20.0
1630996768.084,36.0,52.0
1630996768.236,31.0,55.0
1630996768.305,0.0,34.0
1630996768.461,34.0,59.0
1630996768.723,45.0,4.0
1630996768.862,16.0,58.0
1630996769.072,31.0,1.0
1630996769.076,4.0,0.0
1630996769.264,8.0,25.0
1630996769.489,18.0,34.0
1630996769.727,26.0,9.0
1630996770.022,2.0,38.0
1630996770.042,44.0,27.0
1630996770.173,1.0,26.0
1630996770.284,22.0,13.0
1630996770.374,43.0,25.0
1630996770.464,9.0,56.0
1630996770.718,37.0,47.0
1630996770.813,19.0,4.0
1630996771.099,18.0,3.0
1630996771.312,2.0,28.0
1630996771.37,27.0,7.0
1630996771.612,15.0,51.0
1630996771.808,20.0,13.0
1630996771.816,21.0,54.0
1630996771.996,19.0,33.0
1630996772.197,34.0,56.0
1630996772.406,29.0,40.0
1630996772.632,8.0,26.0
1630996772.82,17.0,53.0
1630996772.976,39.0,30.0
1630996773.156,8.0,51.0
1630996773.398,4.0,40.0
1630996773.594,5.0,5.0
1630996773.701,28.0,23.0
1630996773.976,45.0,7.0
1630996774.147,24.0,11.0
1630996774.41,6.0,28.0
1630996774.463,5.0,1.0
1630996774.619,8.0,15.0
1630996774.885,29.0,16.0
1630996775.016,3.0,17.0
1630996775.184,8.0,15.0
1630996775.483,4.0,6.0
1630996775.614,24.0,16.0
1630996775.721,8.0,13.0
1630996775.774,36.0,6.0
1630996775.794,28.0,50.0
1630996775.991,13.0,41.0
1630996776.265,42.0,57.0
1630996776.56,25.0,3.0
1630996776.753,39.0,19.0
1630996776.97,49.0,9.0
1630996777.154,37.0,40.0
1630996777.343,25.0,48.0
1630996777.568,24.0,42.0
1630996777.712,42.0,47.0
1630996777.937,8.0,21.0
1630996778.064,48.0,25.0
1630996778.33,38.0,1.0
1630996778.56,10.0,21.0
1630996778.625,12.0,49.0
1630996778.748,35.0,42.0
1630996778.933,18.0,12.0
1630996778.966,39.0,37.0
1630996779.002,6.0,57.0
1630996779.203,24.0,5.0
1630996779.363,2.0,55.0
1630996779.65,29.0,48.0
1630996779.908,20.0,7.0
1630996779.94,41.0,31.0
1630996779.949,40.0,32.0
1630996780.109,32.0,27.0
1630996780.219,14.0,16.0
1630996780.231,2.0,46.0
1630996780.473,3.0,16.0
1630996780.666,1.0,31.0
1630996780.735,29.0,51.0
1630996780.829,44.0,35.0
1630996780.936,33.0,23.0
1630996780.989,42.0,59.0
1630996781.083,3.0,21.0
1630996781.219,43.0,24.0
1630996781.346,43.0,0.0
1630996781.395,20.0,49.0
1630996781.489,40.0,51.0
1630996781.51,26.0,25.0
1630996781.78,23.0,31.0
1630996781.813,41.0,18.0
1630996781.919,33.0,41.0
1630996782.19,31.0,11.0
1630996782.3,3.0,27.0
1630996782.374,22.0,8.0
1630996782.468,22.0,21.0
1630996782.743,6.0,22.0
1630996782.972,29.0,55.0
1630996783.128,12.0,2.0
