1631172601.909,1.0
1631185751.665,41.0,19.0
1631185751.685,7.0,48.0
1631185751.832,31.0,48.0
1631185751.837,40.0,59.0
1631185751.976,42.0,32.0
1631185752.266,42.0,55.0
1631185752.451,41.0,34.0
1631185752.68,27.0,32.0
1631185752.807,25.0,11.0
1631185753.032,42.0,53.0
1631185753.086,18.0,14.0
1631185753.254,17.0,26.0
1631185753.434,14.0,52.0
1631185753.553,44.0,14.0
1631185753.59,14.0,13.0
1631185753.668,7.0,6.0
1631185753.893,23.0,18.0
1631185754.036,40.0,19.0
1631185754.122,0.0,25.0
1631185754.405,3.0,25.0
1631185754.413,22.0,48.0
1631185754.503,32.0,47.0
1631185754.757,43.0,25.0
1631185754.901,45.0,49.0
1631185755.007,45.0,17.0
1631185755.302,41.0,55.0
1631185755.437,23.0,37.0
1631185755.626,49.0,24.0
1631185755.687,46.0,29.0
1631185755.884,20.0,52.0
1631185755.925,3.0,13.0
1631185755.945,20.0,46.0
1631185755.982,40.0,35.0
1631185756.22,23.0,52.0
1631185756.232,47.0,45.0
1631185756.314,41.0,42.0
1631185756.457,8.0,25.0
1631185756.748,0.0,10.0
1631185756.953,44.0,38.0
1631185757.133,13.0,58.0
1631185757.268,26.0,40.0
1631185757.436,3.0,5.0
1631185757.653,4.0,52.0
1631185757.883,18.0,54.0
1631185757.895,40.0,19.0
1631185757.985,28.0,38.0
1631185758.276,26.0,28.0
1631185758.415,26.0,58.0
1631185758.522,18.0,11.0
1631185758.657,20.0,58.0
1631185758.694,29.0,10.0
1631185758.722,10.0,52.0
1631185758.952,16.0,28.0
1631185759.083,38.0,30.0
1631185759.14,41.0,0.0
1631185759.296,1.0,41.0
1631185759.538,48.0,33.0
1631185759.558,44.0,30.0
1631185759.791,35.0,24.0
1631185759.833,35.0,13.0
1631185759.837,11.0,3.0
1631185760.021,22.0,58.0
1631185760.082,0.0,56.0
1631185760.127,5.0,49.0
1631185760.246,28.0,30.0
1631185760.467,22.0,22.0
1631185760.672,13.0,31.0
1631185760.959,35.0,35.0
1631185761.196,15.0,52.0
1631185761.442,23.0,17.0
1631185761.696,12.0,40.0
1631185761.885,26.0,18.0
1631185762.032,19.0,37.0
1631185762.294,19.0,40.0
1631185762.302,38.0,11.0
1631185762.45,28.0,25.0
1631185762.454,19.0,9.0
1631185762.712,21.0,50.0
1631185762.974,30.0,37.0
1631185763.052,34.0,28.0
1631185763.175,35.0,43.0
1631185763.269,48.0,16.0
1631185763.392,0.0,2.0
1631185763.683,26.0,42.0
1631185763.798,40.0,56.0
1631185763.961,2.0,35.0
1631185764.138,28.0,58.0
1631185764.412,20.0,31.0
1631185764.564,41.0,33.0
1631185764.822,17.0,2.0
1631185764.973,32.0,5.0
1631185765.125,38.0,8.0
1631185765.137,27.0,40.0
1631185765.383,2.0,19.0
1631185765.604,46.0,18.0
1631185765.645,19.0,56.0
1631185765.903,39.0,42.0
1631185765.928,37.0,3.0
1631185766.19,2.0,4.0
1631185766.358,30.0,57.0
1631185766.534,26.0,0.0
1631185766.78,4.0,0.0
1631185767.054,25.0,2.0
1631185767.284,26.0,56.0
1631185767.439,41.0,19.0
1631185767.71,33.0,38.0
1631185767.8,42.0,10.0
1631185767.98,37.0,8.0
1631185768.25,17.0,7.0
1631185768.328,15.0,45.0
1631185768.381,47.0,33.0
1631185768.566,0.0,9.0
1631185768.599,19.0,33.0
1631185768.66,22.0,5.0
1631185768.873,11.0,53.0
1631185769.147,48.0,51.0
1631185769.319,46.0,3.0
1631185769.557,38.0,19.0
1631185769.844,30.0,29.0
1631185769.86,8.0,2.0
1631185770.028,43.0,41.0
1631185770.151,0.0,6.0
1631185770.45,21.0,59.0
1631185770.708,17.0,21.0
1631185770.725,33.0,13.0
1631185770.987,33.0,19.0
1631185771.118,38.0,15.0
1631185771.367,32.0,14.0
1631185771.552,30.0,12.0
1631185771.585,19.0,31.0
1631185771.814,16.0,3.0
1631185771.847,35.0,46.0
1631185772.084,35.0,33.0
1631185772.326,14.0,5.0
1631185772.609,19.0,12.0
1631185772.908,11.0,16.0
1631185773.19,28.0,21.0
1631185773.223,9.0,37.0
1631185773.276,38.0,13.0
1631185773.391,0.0,17.0
1631185773.592,21.0,22.0
1631185773.809,24.0,40.0
1631185774.079,21.0,57.0
1631185774.255,36.0,13.0
1631185774.317,45.0,1.0
1631185774.538,7.0,3.0
1631185774.571,43.0,17.0
1631185774.591,13.0,15.0
1631185774.853,45.0,55.0
1631185774.862,36.0,3.0
1631185774.927,40.0,24.0
1631185775.005,48.0,57.0
1631185775.173,45.0,6.0
1631185775.296,43.0,49.0
1631185775.546,23.0,25.0
1631185775.796,46.0,4.0
1631185776.021,13.0,56.0
1631185776.091,8.0,26.0
1631185776.164,31.0,21.0
1631185776.267,4.0,57.0
1631185776.496,49.0,15.0
1631185776.512,31.0,54.0
1631185776.652,20.0,21.0
1631185776.938,12.0,43.0
1631185777.225,13.0,54.0
1631185777.414,44.0,15.0
1631185777.565,22.0,0.0
1631185777.688,31.0,2.0
1631185777.725,19.0,49.0
1631185778.016,7.0,50.0
1631185778.04,37.0,45.0
1631185778.184,38.0,2.0
1631185778.454,46.0,49.0
1631185778.495,36.0,21.0
1631185778.7,5.0,3.0
1631185778.741,33.0,36.0
1631185779.015,1.0,51.0
1631185779.097,24.0,58.0
1631185779.302,3.0,7.0
1631185779.339,1.0,39.0
1631185779.413,44.0,53.0
1631185779.433,27.0,3.0
1631185779.601,4.0,13.0
1631185779.777,33.0,10.0
1631185779.917,3.0,45.0
1631185780.052,16.0,15.0
1631185780.314,29.0,31.0
1631185780.416,17.0,24.0
1631185780.453,26.0,2.0
1631185780.682,18.0,9.0
1631185780.838,36.0,34.0
1631185781.019,34.0,4.0
1631185781.08,41.0,22.0
1631185781.362,23.0,55.0
1631185781.453,32.0,23.0
1631185781.531,37.0,51.0
1631185781.649,33.0,7.0
1631185781.797,23.0,53.0
1631185782.039,10.0,51.0
1631185782.129,11.0,19.0
1631185782.239,8.0,38.0
1631185782.247,13.0,59.0
1631185782.522,29.0,45.0
1631185782.776,25.0,58.0
1631185782.8,20.0,34.0
1631185782.882,11.0,33.0
1631185783.132,44.0,58.0
1631185783.251,37.0,38.0
1631185783.255,8.0,32.0
1631185783.472,10.0,55.0
1631185783.755,33.0,35.0
1631185783.906,42.0,13.0
1631185784.177,49.0,26.0
1631185784.382,24.0,55.0
1631185784.607,29.0,53.0
1631185784.668,15.0,0.0
1631185784.693,33.0,27.0
1631185784.697,4.0,47.0
1631185784.799,43.0,1.0
1631185784.922,24.0,1.0
1631185784.93,40.0,34.0
1631185785.152,22.0,4.0
1631185785.25,24.0,29.0
1631185785.328,22.0,35.0
1631185785.487,10.0,11.0
1631185785.651,37.0,44.0
1631185785.66,47.0,11.0
1631185785.672,40.0,52.0
1631185785.951,8.0,30.0
1631185786.172,36.0,3.0
1631185786.2,18.0,26.0
1631185786.278,11.0,8.0
1631185786.413,17.0,30.0
1631185786.54,48.0,26.0
1631185786.643,15.0,7.0
1631185786.774,38.0,0.0
1631185786.987,3.0,57.0
1631185786.999,4.0,27.0
1631185787.184,20.0,43.0
1631185787.482,47.0,37.0
1631185787.765,8.0,59.0
1631185787.781,25.0,13.0
1631185787.949,0.0,50.0
1631185788.154,38.0,13.0
1631185788.416,40.0,56.0
1631185788.629,19.0,18.0
1631185788.916,31.0,3.0
1631185789.211,15.0,54.0
1631185789.502,19.0,44.0
1631185789.777,26.0,27.0
1631185789.858,15.0,53.0
1631185790.051,12.0,15.0
1631185790.325,2.0,12.0
1631185790.579,5.0,34.0
1631185790.792,33.0,9.0
1631185790.854,4.0,21.0
1631185791.116,40.0,22.0
1631185791.198,11.0,46.0
1631185791.44,6.0,21.0
1631185791.464,42.0,16.0
1631185791.747,39.0,14.0
1631185791.751,26.0,36.0
1631185791.857,21.0,13.0
1631185791.993,37.0,50.0
1631185792.046,25.0,20.0
1631185792.136,2.0,32.0
1631185792.288,11.0,36.0
1631185792.402,8.0,3.0
1631185792.492,1.0,36.0
1631185792.755,11.0,7.0
1631185792.943,24.0,43.0
1631185792.984,0.0,15.0
1631185792.992,49.0,22.0
1631185793.013,23.0,35.0
1631185793.291,16.0,50.0
1631185793.312,9.0,19.0
1631185793.529,28.0,34.0
1631185793.709,39.0,10.0
1631185793.717,44.0,45.0
1631185794.008,16.0,46.0
1631185794.307,37.0,54.0
1631185794.368,38.0,33.0
1631185794.377,28.0,56.0
1631185794.561,13.0,13.0
1631185794.704,33.0,53.0
1631185794.995,32.0,40.0
1631185795.286,42.0,32.0
1631185795.511,31.0,22.0
1631185795.769,0.0,1.0
1631185795.806,11.0,44.0
1631185796.097,5.0,44.0
1631185796.257,45.0,33.0
1631185796.302,35.0,45.0
1631185796.396,47.0,31.0
1631185796.605,6.0,54.0
1631185796.896,41.0,27.0
1631185797.088,3.0,34.0
1631185797.277,43.0,48.0
1631185797.445,27.0,22.0
1631185797.465,36.0,50.0
1631185797.76,11.0,7.0
1631185797.99,44.0,21.0
1631185798.026,0.0,26.0
1631185798.252,1.0,23.0
1631185798.383,49.0,3.0
1631185798.542,23.0,6.0
1631185798.588,42.0,22.0
1631185798.608,14.0,11.0
1631185798.661,5.0,14.0
1631185798.743,48.0,14.0
1631185798.887,44.0,44.0
1631185799.169,27.0,52.0
1631185799.329,48.0,11.0
1631185799.431,23.0,54.0
1631185799.44,48.0,51.0
1631185799.571,44.0,30.0
1631185799.665,44.0,30.0
1631185799.866,6.0,24.0
1631185800.128,29.0,37.0
1631185800.415,47.0,37.0
1631185800.656,18.0,8.0
1631185800.783,22.0,17.0
1631185800.89,24.0,13.0
1631185800.935,41.0,31.0
1631185801.156,19.0,38.0
1631185801.344,6.0,1.0
1631185801.598,2.0,15.0
1631185801.73,40.0,36.0
1631185801.807,32.0,23.0
1631185802.086,0.0,54.0
1631185802.139,18.0,45.0
1631185802.348,25.0,58.0
1631185802.397,0.0,22.0
1631185802.655,1.0,6.0
1631185802.934,8.0,24.0
1631185803.204,25.0,17.0
1631185803.462,0.0,12.0
1631185803.577,28.0,23.0
1631185803.622,31.0,19.0
1631185803.823,28.0,52.0
1631185804.06,10.0,42.0
1631185804.265,0.0,31.0
1631185804.449,18.0,9.0
1631185804.65,21.0,7.0
1631185804.937,20.0,24.0
1631185804.965,3.0,9.0
1631185805.256,27.0,17.0
1631185805.482,12.0,43.0
1631185805.555,4.0,3.0
1631185805.637,23.0,38.0
1631185805.809,30.0,31.0
1631185805.879,35.0,14.0
1631185806.01,23.0,41.0
1631185806.244,11.0,13.0
1631185806.395,14.0,31.0
1631185806.403,45.0,38.0
1631185806.678,20.0,7.0
1631185806.956,47.0,33.0
1631185807.096,0.0,14.0
1631185807.198,40.0,21.0
1631185807.264,0.0,29.0
1631185807.407,34.0,42.0
1631185807.706,28.0,17.0
1631185807.755,31.0,19.0
1631185807.849,30.0,54.0
1631185807.944,30.0,30.0
1631185808.214,33.0,46.0
1631185808.259,14.0,38.0
1631185808.361,45.0,42.0
1631185808.423,28.0,53.0
1631185808.636,31.0,33.0
1631185808.693,16.0,2.0
1631185808.804,29.0,30.0
1631185809.095,9.0,3.0
1631185809.259,43.0,9.0
1631185809.476,30.0,33.0
1631185809.488,1.0,23.0
1631185809.619,15.0,12.0
1631185809.746,12.0,45.0
1631185809.857,0.0,15.0
1631185810.074,29.0,58.0
1631185810.225,32.0,49.0
1631185810.418,2.0,39.0
1631185810.676,9.0,37.0
1631185810.872,46.0,7.0
1631185811.106,42.0,46.0
1631185811.269,10.0,56.0
1631185811.552,0.0,51.0
1631185811.606,22.0,4.0
1631185811.684,40.0,58.0
1631185811.819,45.0,11.0
1631185811.941,21.0,57.0
1631185812.179,4.0,17.0
1631185812.22,2.0,30.0
1631185812.515,12.0,29.0
1631185812.56,33.0,29.0
1631185812.822,41.0,55.0
1631185812.97,25.0,23.0
1631185813.195,29.0,9.0
1631185813.4,35.0,5.0
1631185813.49,36.0,54.0
1631185813.642,26.0,50.0
1631185813.785,25.0,22.0
1631185813.981,25.0,51.0
1631185814.133,34.0,21.0
1631185814.195,10.0,5.0
1631185814.252,25.0,4.0
1631185814.481,1.0,7.0
1631185814.76,6.0,23.0
1631185815.01,24.0,36.0
1631185815.116,25.0,36.0
1631185815.3,7.0,17.0
1631185815.321,45.0,18.0
1631185815.481,48.0,34.0
1631185815.53,24.0,31.0
1631185815.784,7.0,25.0
1631185815.96,5.0,27.0
1631185815.972,45.0,19.0
1631185816.005,3.0,29.0
1631185816.132,1.0,32.0
1631185816.423,23.0,57.0
1631185816.583,10.0,13.0
1631185816.636,5.0,13.0
1631185816.697,41.0,45.0
1631185816.861,14.0,15.0
1631185816.996,2.0,19.0
1631185817.062,3.0,56.0
1631185817.185,33.0,24.0
1631185817.32,38.0,32.0
1631185817.537,11.0,41.0
1631185817.57,24.0,6.0
1631185817.697,10.0,38.0
1631185817.721,36.0,49.0
1631185817.926,27.0,30.0
1631185817.996,29.0,53.0
1631185818.09,1.0,15.0
1631185818.274,10.0,7.0
1631185818.545,9.0,50.0
1631185818.709,30.0,49.0
1631185818.741,40.0,18.0
1631185818.778,20.0,40.0
1631185818.864,49.0,48.0
1631185818.893,22.0,48.0
1631185818.901,30.0,2.0
1631185819.126,8.0,36.0
1631185819.135,1.0,16.0
1631185819.405,47.0,28.0
1631185819.647,27.0,54.0
1631185819.876,33.0,48.0
1631185820.052,9.0,16.0
1631185820.212,31.0,51.0
1631185820.38,6.0,11.0
1631185820.671,43.0,8.0
1631185820.785,29.0,24.0
1631185820.953,14.0,0.0
1631185820.986,1.0,19.0
1631185821.224,16.0,50.0
1631185821.486,17.0,26.0
1631185821.736,46.0,31.0
1631185821.797,8.0,34.0
1631185821.949,35.0,23.0
1631185822.207,17.0,42.0
1631185822.264,42.0,17.0
1631185822.416,2.0,58.0
1631185822.42,43.0,5.0
1631185822.616,2.0,55.0
1631185822.665,35.0,59.0
1631185822.895,32.0,55.0
1631185822.936,20.0,39.0
1631185823.165,30.0,15.0
1631185823.169,42.0,59.0
1631185823.178,21.0,17.0
1631185823.243,8.0,50.0
1631185823.538,48.0,30.0
1631185823.759,13.0,11.0
1631185823.927,12.0,55.0
1631185824.136,17.0,23.0
1631185824.3,2.0,53.0
1631185824.505,13.0,28.0
1631185824.607,18.0,45.0
1631185824.828,8.0,56.0
1631185824.918,36.0,38.0
1631185825.074,40.0,23.0
1631185825.103,10.0,29.0
1631185825.295,16.0,31.0
1631185825.406,10.0,3.0
1631185825.643,36.0,34.0
1631185825.66,33.0,56.0
1631185825.664,1.0,29.0
1631185825.75,11.0,4.0
1631185825.84,38.0,26.0
1631185826.111,28.0,29.0
1631185826.36,33.0,47.0
1631185826.545,46.0,56.0
1631185826.754,10.0,45.0
1631185826.897,47.0,0.0
1631185827.118,41.0,3.0
1631185827.266,5.0,1.0
1631185827.43,45.0,5.0
1631185827.475,33.0,33.0
1631185827.704,46.0,3.0
1631185827.905,24.0,53.0
1631185827.966,33.0,57.0
1631185828.089,45.0,10.0
1631185828.347,43.0,37.0
1631185828.429,21.0,2.0
1631185828.478,34.0,3.0
1631185828.49,30.0,55.0
1631185828.704,31.0,34.0
1631185828.904,32.0,45.0
1631185828.982,5.0,22.0
1631185829.166,3.0,51.0
1631185829.17,46.0,17.0
1631185829.351,1.0,2.0
1631185829.363,10.0,50.0
1631185829.49,5.0,12.0
1631185829.703,13.0,48.0
1631185829.744,38.0,55.0
1631185829.871,32.0,3.0
1631185830.055,20.0,13.0
1631185830.129,43.0,10.0
1631185830.285,25.0,15.0
1631185830.518,47.0,38.0
1631185830.645,13.0,16.0
1631185830.817,13.0,16.0
1631185831.075,44.0,21.0
1631185831.133,4.0,51.0
1631185831.419,32.0,25.0
1631185831.685,9.0,13.0
1631185831.927,32.0,47.0
1631185832.022,14.0,9.0
1631185832.148,47.0,35.0
1631185832.39,1.0,57.0
1631185832.476,13.0,41.0
1631185832.73,44.0,55.0
1631185832.923,15.0,26.0
1631185832.996,40.0,37.0
1631185833.295,0.0,24.0
1631185833.304,13.0,10.0
1631185833.517,6.0,49.0
1631185833.541,23.0,49.0
1631185833.594,3.0,10.0
1631185833.824,39.0,12.0
1631185834.11,5.0,53.0
1631185834.213,42.0,46.0
1631185834.344,37.0,10.0
1631185834.401,43.0,48.0
1631185834.418,2.0,0.0
1631185834.655,41.0,14.0
1631185834.676,8.0,56.0
1631185834.901,23.0,37.0
1631185835.159,6.0,43.0
1631185835.323,30.0,11.0
1631185835.356,11.0,14.0
1631185835.364,43.0,0.0
1631185835.606,43.0,9.0
1631185835.651,15.0,29.0
1631185835.868,33.0,54.0
1631185835.942,47.0,1.0
1631185835.95,2.0,33.0
1631185836.208,47.0,7.0
1631185836.343,17.0,33.0
1631185836.437,34.0,25.0
1631185836.511,11.0,56.0
1631185836.519,35.0,23.0
1631185836.773,38.0,49.0
1631185836.982,39.0,1.0
1631185837.187,3.0,49.0
1631185837.363,39.0,47.0
1631185837.646,39.0,48.0
1631185837.838,46.0,17.0
1631185837.855,6.0,4.0
1631185838.149,41.0,37.0
1631185838.285,4.0,19.0
1631185838.301,41.0,23.0
1631185838.33,7.0,54.0
1631185838.522,7.0,17.0
1631185838.686,4.0,22.0
1631185838.838,41.0,15.0
1631185838.998,8.0,50.0
1631185839.128,7.0,18.0
1631185839.37,18.0,15.0
1631185839.514,38.0,33.0
1631185839.551,19.0,15.0
1631185839.743,23.0,24.0
1631185839.956,21.0,39.0
1631185840.054,16.0,33.0
1631185840.058,41.0,35.0
1631185840.173,44.0,44.0
1631185840.403,33.0,5.0
1631185840.562,37.0,26.0
1631185840.767,9.0,28.0
1631185841.062,17.0,41.0
1631185841.148,3.0,27.0
1631185841.205,48.0,42.0
1631185841.238,39.0,37.0
1631185841.361,38.0,12.0
1631185841.508,26.0,43.0
1631185841.754,43.0,53.0
1631185841.865,39.0,0.0
1631185841.922,13.0,3.0
1631185841.934,39.0,28.0
1631185842.008,10.0,17.0
1631185842.295,39.0,3.0
1631185842.324,40.0,43.0
1631185842.615,3.0,30.0
1631185842.84,24.0,28.0
1631185842.889,13.0,37.0
1631185843.151,43.0,48.0
1631185843.298,2.0,17.0
1631185843.52,47.0,12.0
1631185843.684,41.0,46.0
1631185843.696,10.0,19.0
1631185843.712,10.0,36.0
1631185843.733,13.0,4.0
1631185843.925,33.0,49.0
1631185843.978,34.0,25.0
1631185844.15,48.0,27.0
1631185844.368,15.0,5.0
1631185844.63,26.0,44.0
1631185844.806,20.0,0.0
1631185844.9,22.0,3.0
1631185845.035,38.0,37.0
1631185845.285,4.0,28.0
1631185845.49,39.0,2.0
1631185845.498,28.0,25.0
1631185845.793,20.0,19.0
1631185845.994,29.0,27.0
1631185846.1,14.0,29.0
1631185846.211,20.0,29.0
1631185846.256,0.0,56.0
1631185846.395,43.0,54.0
1631185846.461,25.0,15.0
1631185846.686,30.0,41.0
1631185846.862,36.0,56.0
1631185847.108,7.0,59.0
1631185847.272,7.0,35.0
1631185847.423,15.0,41.0
1631185847.505,13.0,56.0
1631185847.796,8.0,6.0
1631185847.907,8.0,55.0
1631185847.923,36.0,39.0
1631185848.009,16.0,56.0
1631185848.198,19.0,5.0
1631185848.247,13.0,16.0
1631185848.259,14.0,28.0
1631185848.558,29.0,3.0
1631185848.841,14.0,6.0
1631185849.127,34.0,9.0
1631185849.23,26.0,34.0
1631185849.467,48.0,54.0
1631185849.623,48.0,11.0
1631185849.783,43.0,26.0
1631185849.881,37.0,14.0
1631185849.996,46.0,17.0
1631185850.217,45.0,14.0
1631185850.479,3.0,55.0
1631185850.647,20.0,43.0
1631185850.68,28.0,27.0
1631185850.684,28.0,34.0
1631185850.918,23.0,32.0
1631185851.127,33.0,21.0
1631185851.348,47.0,21.0
1631185851.454,39.0,28.0
1631185851.602,15.0,15.0
1631185851.622,4.0,1.0
1631185851.856,42.0,8.0
1631185852.057,18.0,39.0
1631185852.282,23.0,33.0
1631185852.45,14.0,42.0
1631185852.679,32.0,48.0
1631185852.925,7.0,1.0
1631185853.011,35.0,35.0
1631185853.232,28.0,38.0
1631185853.396,38.0,20.0
1631185853.67,40.0,26.0
1631185853.715,11.0,50.0
1631185853.744,6.0,31.0
1631185853.949,7.0,25.0
1631185854.068,35.0,25.0
1631185854.355,31.0,20.0
1631185854.572,4.0,1.0
1631185854.637,42.0,54.0
1631185854.666,49.0,32.0
1631185854.936,35.0,27.0
1631185855.047,5.0,33.0
1631185855.297,41.0,13.0
1631185855.551,27.0,53.0
1631185855.641,35.0,50.0
1631185855.874,21.0,18.0
1631185856.137,31.0,28.0
1631185856.182,18.0,11.0
1631185856.202,42.0,13.0
1631185856.259,15.0,35.0
1631185856.411,11.0,43.0
1631185856.501,29.0,22.0
1631185856.575,43.0,53.0
1631185856.812,34.0,29.0
1631185856.837,49.0,1.0
1631185857.034,20.0,13.0
1631185857.091,35.0,46.0
1631185857.357,23.0,22.0
1631185857.648,15.0,31.0
1631185857.775,39.0,56.0
1631185857.927,49.0,29.0
1631185857.963,8.0,42.0
1631185858.053,15.0,18.0
1631185858.131,13.0,3.0
1631185858.389,7.0,11.0
1631185858.627,6.0,42.0
1631185858.725,24.0,2.0
1631185858.774,14.0,33.0
1631185858.897,23.0,56.0
1631185859.028,49.0,28.0
1631185859.2,11.0,32.0
1631185859.409,20.0,31.0
1631185859.582,34.0,6.0
1631185859.688,29.0,26.0
1631185859.696,15.0,9.0
1631185859.86,31.0,55.0
1631185859.946,29.0,42.0
1631185859.971,0.0,48.0
1631185860.253,49.0,10.0
1631185860.437,45.0,22.0
1631185860.565,41.0,27.0
1631185860.622,20.0,37.0
1631185860.806,16.0,31.0
1631185861.015,2.0,22.0
1631185861.183,6.0,54.0
1631185861.306,28.0,8.0
1631185861.564,21.0,54.0
1631185861.617,17.0,55.0
1631185861.904,49.0,24.0
1631185862.088,29.0,38.0
1631185862.326,45.0,32.0
1631185862.338,9.0,42.0
1631185862.346,24.0,59.0
1631185862.609,4.0,23.0
1631185862.674,1.0,14.0
1631185862.838,46.0,33.0
1631185863.043,13.0,48.0
1631185863.326,24.0,25.0
1631185863.493,20.0,57.0
1631185863.612,48.0,33.0
1631185863.69,48.0,35.0
1631185863.719,11.0,34.0
1631185863.842,48.0,23.0
1631185864.083,26.0,10.0
1631185864.333,15.0,25.0
1631185864.489,13.0,17.0
1631185864.579,48.0,16.0
1631185864.837,43.0,26.0
1631185864.906,3.0,4.0
1631185865.099,7.0,21.0
1631185865.14,35.0,59.0
1631185865.259,18.0,1.0
1631185865.287,45.0,52.0
1631185865.431,29.0,50.0
1631185865.673,3.0,19.0
1631185865.755,28.0,19.0
1631185865.816,28.0,11.0
1631185865.886,16.0,59.0
1631185866.086,15.0,39.0
1631185866.275,19.0,55.0
1631185866.352,6.0,49.0
1631185866.361,15.0,20.0
1631185866.463,47.0,49.0
1631185866.479,45.0,27.0
1631185866.631,35.0,53.0
1631185866.684,35.0,38.0
1631185866.844,45.0,53.0
1631185867.127,22.0,19.0
1631185867.164,39.0,33.0
1631185867.303,47.0,56.0
1631185867.516,4.0,30.0
1631185867.655,6.0,11.0
1631185867.909,12.0,46.0
1631185868.118,11.0,33.0
1631185868.364,43.0,44.0
1631185868.638,0.0,55.0
1631185868.802,35.0,38.0
1631185869.081,37.0,42.0
1631185869.228,5.0,6.0
1631185869.29,20.0,38.0
1631185869.466,13.0,26.0
1631185869.72,43.0,54.0
1631185869.892,12.0,42.0
1631185869.949,4.0,48.0
1631185869.986,2.0,53.0
1631185870.019,16.0,8.0
1631185870.281,36.0,30.0
1631185870.346,25.0,36.0
1631185870.355,9.0,59.0
1631185870.646,6.0,34.0
1631185870.723,21.0,54.0
1631185870.961,47.0,47.0
1631185871.194,24.0,50.0
1631185871.469,20.0,42.0
1631185871.588,29.0,46.0
1631185871.846,0.0,7.0
1631185872.137,14.0,46.0
1631185872.423,3.0,24.0
1631185872.64,1.0,20.0
1631185872.763,46.0,57.0
1631185872.837,0.0,3.0
1631185872.98,8.0,5.0
1631185873.218,22.0,50.0
1631185873.406,20.0,16.0
1631185873.689,47.0,27.0
1631185873.771,24.0,26.0
1631185873.791,33.0,17.0
1631185873.943,20.0,18.0
1631185874.099,34.0,55.0
1631185874.34,29.0,57.0
1631185874.455,16.0,43.0
1631185874.471,36.0,38.0
1631185874.693,6.0,28.0
1631185874.963,39.0,39.0
1631185874.971,43.0,39.0
1631185875.139,23.0,52.0
1631185875.213,14.0,7.0
1631185875.487,22.0,2.0
1631185875.573,16.0,44.0
1631185875.664,27.0,25.0
1631185875.688,14.0,50.0
1631185875.885,15.0,0.0
1631185876.171,47.0,21.0
1631185876.372,17.0,43.0
1631185876.61,42.0,9.0
1631185876.724,33.0,51.0
1631185876.913,13.0,46.0
1631185877.056,21.0,49.0
1631185877.105,17.0,8.0
1631185877.24,26.0,1.0
1631185877.298,10.0,13.0
1631185877.388,14.0,16.0
1631185877.642,2.0,3.0
1631185877.761,16.0,40.0
1631185877.843,13.0,38.0
1631185878.097,32.0,12.0
1631185878.15,34.0,2.0
1631185878.326,0.0,51.0
1631185878.523,32.0,11.0
1631185878.76,8.0,34.0
1631185878.789,23.0,16.0
1631185879.051,1.0,20.0
1631185879.096,38.0,2.0
1631185879.158,7.0,18.0
1631185879.256,5.0,4.0
1631185879.268,38.0,15.0
1631185879.481,41.0,15.0
1631185879.514,9.0,44.0
1631185879.559,26.0,10.0
1631185879.633,4.0,20.0
1631185879.727,38.0,53.0
1631185880.006,45.0,58.0
1631185880.194,0.0,4.0
1631185880.481,32.0,7.0
1631185880.554,35.0,10.0
1631185880.657,49.0,16.0
1631185880.821,39.0,50.0
1631185881.095,12.0,57.0
1631185881.234,22.0,33.0
1631185881.476,27.0,29.0
1631185881.521,6.0,2.0
1631185881.628,44.0,14.0
1631185881.874,28.0,34.0
1631185881.918,5.0,11.0
1631185882.181,26.0,47.0
1631185882.205,36.0,10.0
1631185882.451,30.0,44.0
1631185882.525,43.0,49.0
1631185882.795,1.0,23.0
1631185882.996,30.0,27.0
1631185883.205,47.0,30.0
1631185883.282,38.0,19.0
1631185883.52,31.0,12.0
1631185883.635,3.0,57.0
1631185883.815,13.0,23.0
1631185883.942,12.0,25.0
1631185884.18,38.0,9.0
1631185884.372,1.0,13.0
1631185884.569,10.0,29.0
1631185884.639,1.0,19.0
1631185884.888,31.0,30.0
1631185884.974,39.0,44.0
1631185885.064,40.0,9.0
1631185885.138,28.0,2.0
1631185885.384,3.0,32.0
1631185885.511,37.0,39.0
1631185885.785,45.0,8.0
1631185885.855,3.0,6.0
1631185885.937,37.0,8.0
1631185886.15,27.0,25.0
1631185886.371,15.0,47.0
1631185886.515,9.0,51.0
1631185886.703,44.0,35.0
1631185886.928,33.0,46.0
1631185887.006,41.0,50.0
1631185887.24,10.0,59.0
1631185887.33,4.0,34.0
1631185887.44,48.0,22.0
1631185887.711,12.0,17.0
1631185887.875,47.0,36.0
1631185888.157,23.0,45.0
1631185888.452,45.0,25.0
1631185888.514,29.0,2.0
1631185888.772,30.0,28.0
1631185888.796,12.0,24.0
1631185888.948,2.0,21.0
1631185889.239,23.0,26.0
1631185889.386,0.0,27.0
1631185889.665,13.0,7.0
1631185889.853,36.0,15.0
1631185890.058,47.0,36.0
1631185890.148,18.0,35.0
1631185890.304,14.0,33.0
1631185890.394,22.0,20.0
1631185890.668,21.0,2.0
1631185890.955,24.0,33.0
1631185891.119,19.0,57.0
1631185891.385,46.0,50.0
1631185891.41,21.0,11.0
1631185891.553,23.0,40.0
1631185891.709,36.0,26.0
1631185891.987,15.0,14.0
1631185892.27,20.0,15.0
1631185892.565,46.0,15.0
1631185892.753,25.0,21.0
1631185892.97,26.0,48.0
1631185892.979,18.0,48.0
1631185893.036,29.0,56.0
